,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class,subject,trial
1718,-5.138027,2.2658810000000003,-1.162043,0.0536009999999999,-1.114463,0.200995,jog,1,9
1719,-3.387349,2.3794,-1.497132,0.046182,-0.498487,0.084637,jog,1,9
1720,-1.028354,3.770546,-0.587267,0.040416,-0.011625,0.08571,jog,1,9
1721,-0.954087,4.186376,1.117601,0.138741,0.034906,-0.019244,jog,1,9
1722,-2.710503,3.688082,0.444738,-0.161524,0.391038,0.041847,jog,1,9
1723,2.053852,3.816398,-4.33235,-1.577259,2.187087,-1.446692,jog,1,9
1724,-2.583787,0.539892,0.6761199999999999,-2.683133,1.988031,0.481605,jog,1,9
1725,-0.531183,-0.811906,1.017998,-0.164014,-0.536179,-0.841267,jog,1,9
1726,-4.688315,1.757766,0.836116,0.408376,-0.982915,0.7465229999999999,jog,1,9
1727,-5.95217,4.223255,-0.840161,0.41355,-1.202251,0.59139,jog,1,9
1728,-5.169567,2.810323,-3.817496,0.009335,0.2130409999999999,0.532283,jog,1,9
1729,-3.87022,3.673463,-5.541113,-0.855353,0.649992,-0.050269,jog,1,9
1730,-1.631517,-2.239846,-2.965917,-0.986309,1.6924400000000002,0.637324,jog,1,9
1731,1.324001,-7.744124,-2.332537,0.478113,1.32773,-0.013011,jog,1,9
1732,0.680303,-5.230114,-2.8295,1.07662,1.99106,-1.989746,jog,1,9
1733,-1.884739,-0.766515,-1.164278,0.40406,0.842333,-1.569992,jog,1,9
1734,-0.842592,-0.092334,-0.435745,0.307796,0.533004,-0.8547889999999999,jog,1,9
1735,-0.192379,-0.239523,-0.687388,0.527778,0.330208,-1.515934,jog,1,9
1736,1.077457,1.280397,-0.399523,0.664587,0.176247,-1.233526,jog,1,9
1737,1.24096,-0.161914,0.239059,0.869057,-0.236806,-0.435899,jog,1,9
1738,1.181073,-0.730937,1.130267,1.106851,-0.669049,-0.255113,jog,1,9
1739,2.232669,1.4497799999999998,1.2598,1.015469,-0.795341,-0.7210270000000001,jog,1,9
1740,2.988709,2.174443,1.600642,0.546298,-0.5814239999999999,-1.14315,jog,1,9
1741,3.40192,0.755499,1.774126,-0.136505,0.459102,0.001113,jog,1,9
1742,3.86275,2.234128,1.368458,-0.373372,0.533089,-0.011829,jog,1,9
1743,3.709247,2.290167,1.872583,-0.8135819999999999,0.715956,-0.731952,jog,1,9
1744,3.650026,1.1369049999999998,1.549976,-0.6896329999999999,1.44072,-0.996784,jog,1,9
1745,4.1184330000000005,-2.14261,1.8255740000000005,-0.4552609999999999,1.792825,-0.644356,jog,1,9
1746,3.812230000000001,-0.636314,2.623739,-0.525782,1.864598,-0.39937,jog,1,9
1747,2.967196,0.011331,2.567868,-0.7478279999999999,0.924812,-0.375384,jog,1,9
1748,3.5655120000000005,-1.019779,2.2967,-0.532784,0.60874,-0.306078,jog,1,9
1749,3.783439,-3.01633,1.898061,-0.086035,0.0374839999999999,-0.346411,jog,1,9
1750,3.306484,-5.089283,1.494666,0.067126,-0.343154,-0.074562,jog,1,9
1751,2.397908,-5.696788,1.02549,0.066263,-0.598646,-0.049962,jog,1,9
1752,0.25475,-4.422011,0.576256,-0.07177,-1.742897,0.065112,jog,1,9
1753,-1.661093,-1.634238,0.918224,-0.019445,-2.1963630000000003,0.160965,jog,1,9
1754,-3.139366,0.554908,0.8666370000000001,0.088466,-2.103378,0.326531,jog,1,9
1755,-4.791825,1.971997,0.10125,-0.0465449999999999,-1.191902,0.403442,jog,1,9
1756,-4.6910940000000005,2.429852,-0.7307779999999999,-0.1401,-1.04406,0.245781,jog,1,9
1757,-2.834416,2.864934,-0.588043,-0.171967,-0.779404,-0.053686,jog,1,9
1758,-0.4516729999999999,3.548882,0.26521,0.300426,-0.0939779999999999,-0.557247,jog,1,9
1759,-2.332848,3.693339,0.934479,0.250818,-0.026126,-0.241107,jog,1,9
1760,-0.998102,6.280412999999999,-1.96294,-0.267713,0.501533,-0.381696,jog,1,9
1761,-1.139044,1.895921,-3.4826589999999995,-2.617634,1.683525,0.871064,jog,1,9
1762,-3.062638,0.49727,0.8287909999999999,-0.209704,-0.474233,-0.612885,jog,1,9
1763,-4.069768,1.172802,0.067794,0.320308,-0.38532,-0.258789,jog,1,9
1764,-6.482273,4.242676,-0.463459,0.255825,-0.8284239999999999,0.389989,jog,1,9
1765,-6.026504,2.795538,-3.394963,-0.061902,0.0387459999999999,0.580444,jog,1,9
1766,-5.56265,2.841862,-4.723855,-0.279775,0.614462,0.4508399999999999,jog,1,9
1767,-2.174094,-1.854153,-2.533156,-0.475379,1.407274,0.525201,jog,1,9
1768,4.186033999999999,-6.205776,-2.193666,1.08458,2.214027,-2.280946,jog,1,9
1769,0.330953,-5.479246,-2.583652,0.8559559999999999,2.822218,-3.173149,jog,1,9
1770,-0.912148,-0.98824,-0.660335,0.267637,0.8663549999999999,-1.042008,jog,1,9
1771,-0.615324,0.316484,-0.591567,-0.044376,0.462815,-1.36458,jog,1,9
1772,-0.0069349999999999,0.163944,-0.800767,-0.03344,0.469808,-1.365541,jog,1,9
1773,1.113784,-0.1925359999999999,-0.538254,0.718529,0.067299,-1.279917,jog,1,9
1774,1.197087,-0.0512,0.539982,1.09763,-0.2963159999999999,-0.485645,jog,1,9
1775,1.1975559999999998,0.969903,1.4616209999999998,1.015449,-0.468405,-0.566847,jog,1,9
1776,1.97963,2.243069,1.5423639999999998,0.458124,-0.485222,-1.361704,jog,1,9
1777,2.733508,2.777794,1.698632,0.09027,-0.096977,-0.8940540000000001,jog,1,9
1778,3.4510300000000003,2.310251,1.581398,-0.169024,0.364592,-0.611242,jog,1,9
1779,3.950818,1.739516,1.617667,-1.079467,0.90097,-0.509787,jog,1,9
1780,3.992524,0.624154,2.384235,-0.908381,1.127951,-1.402786,jog,1,9
1781,3.829951,-0.838658,1.241976,-0.896294,1.53554,-1.330547,jog,1,9
1782,3.809946,-1.398968,2.051198,-0.582793,2.345973,-0.818819,jog,1,9
1783,2.704604,0.31601,3.30285,-0.343757,1.892199,-0.7436729999999999,jog,1,9
1784,2.3294080000000004,0.424569,2.854641,-0.76285,1.038208,-0.666122,jog,1,9
1785,2.9732220000000003,-1.517161,2.230308,-0.549913,0.384131,-0.4377859999999999,jog,1,9
1786,3.36687,-4.495595,1.870474,-0.1711619999999999,-0.042706,-0.141225,jog,1,9
1787,3.226818,-6.255027,1.359004,-0.072841,-0.347227,-0.1709,jog,1,9
1788,1.360328,-5.392356,0.8972760000000001,0.060232,-1.229103,-0.386836,jog,1,9
1789,-1.205902,-2.194013,0.362506,-0.237959,-2.587789,-0.219967,jog,1,9
1790,-2.46274,-0.4345979999999999,0.2254219999999999,-0.1511279999999999,-2.447085,0.0010199999999999,jog,1,9
1791,-4.676082,1.64125,-0.4250859999999999,-0.253832,-1.34886,0.155305,jog,1,9
1792,-4.922911,2.133314,-1.518095,-0.292042,-0.8993549999999999,-0.189824,jog,1,9
1793,-3.374721,2.491764,-1.657291,-0.246306,-0.68284,-0.341103,jog,1,9
1794,0.0579169999999999,3.668575,-0.5591229999999999,0.088558,0.229753,-0.768845,jog,1,9
1795,0.176904,3.941043,1.260541,0.2750309999999999,0.297139,-0.773584,jog,1,9
1796,-3.037693,3.720199,-0.39601,-0.090728,0.509319,-0.545582,jog,1,9
1797,0.838952,4.753915,-5.447515,-3.3587580000000004,2.263681,-0.279866,jog,1,9
1798,-3.341928,2.311276,1.088499,-0.902912,0.299122,-0.58048,jog,1,9
1799,-4.044066,0.1837619999999999,0.405864,-0.080032,-0.248337,-0.35907,jog,1,9
1800,-5.962824,4.247315,0.057173,0.25216,-1.104534,0.4488,jog,1,9
1801,-6.347054,2.876203,-2.244703,0.06126,-0.427377,0.083199,jog,1,9
1802,-5.682331,2.351164,-4.451675,-0.0171979999999999,0.2732469999999999,0.311337,jog,1,9
1803,-0.80115,-0.834066,-3.609127,-0.702457,1.539939,0.404775,jog,1,9
1804,2.7037560000000003,-6.651913,-2.559175,0.308867,2.0413650000000003,-1.280059,jog,1,9
1805,0.246979,-5.336749,-2.9796720000000003,0.901176,2.956507,-3.062373,jog,1,9
1806,-1.422947,-0.195315,-1.105036,0.618811,1.2105290000000002,-1.185483,jog,1,9
1807,-0.601816,0.6372439999999999,-0.896336,0.511101,0.665786,-0.911645,jog,1,9
1808,0.019923,0.048448,-0.711778,0.444903,0.5783520000000001,-1.344503,jog,1,9
1809,1.037555,0.0756309999999999,-0.400261,0.6118279999999999,0.137047,-1.2185860000000002,jog,1,9
1810,0.983803,-0.606226,0.198441,0.869282,-0.181441,-0.460483,jog,1,9
1811,1.094436,-0.188646,1.168625,0.994777,-0.37655,-0.373166,jog,1,9
1812,1.932753,1.950569,1.471909,0.8059729999999999,-0.5229020000000001,-1.376639,jog,1,9
1813,2.612674,2.750388,1.732007,0.357535,-0.278764,-1.487804,jog,1,9
1814,3.714713,1.383665,1.569472,0.1537849999999999,-0.089254,-0.954817,jog,1,9
1815,3.933204,1.043188,1.277674,-0.760997,0.8479639999999999,-0.178872,jog,1,9
1816,4.013289,1.106959,2.042999,-0.985684,1.079232,-0.680836,jog,1,9
1817,4.471529,0.413018,1.225626,-0.986845,1.515499,-1.238784,jog,1,9
1818,4.600731,-2.281927,1.595314,-0.4548529999999999,2.563661,-0.963397,jog,1,9
1819,3.769477,-0.561625,2.876647,-0.283624,2.202271,-0.735426,jog,1,9
1820,2.993435,0.3705469999999999,2.470516,-0.659771,1.697514,-0.6865319999999999,jog,1,9
1821,3.370402,-0.736635,2.234218,-0.8523540000000001,0.3745179999999999,-0.445459,jog,1,9
1822,3.4867480000000004,-2.7850580000000003,1.841337,-0.3869869999999999,-0.0087,-0.207367,jog,1,9
1823,3.1367580000000004,-5.487078,1.998315,0.015256,-0.498185,-0.312862,jog,1,9
1824,1.9254830000000005,-5.522774,1.320125,0.118192,-1.1756030000000002,-0.324471,jog,1,9
1825,-0.084744,-2.999743,0.55189,-0.0249759999999999,-2.470885,-0.093181,jog,1,9
1826,-1.583184,-1.191224,0.332939,0.071644,-2.387665,0.1165549999999999,jog,1,9
1827,-4.293108,1.020777,0.162693,0.0183419999999999,-1.857919,0.4117189999999999,jog,1,9
1828,-5.443267,2.20464,-0.78903,-0.182509,-1.131707,0.059417,jog,1,9
1829,-4.092299,2.405822,-1.121682,-0.2087969999999999,-0.911795,-0.2139239999999999,jog,1,9
1830,-1.447128,2.867929,-0.961724,-0.111288,-0.302674,-0.879199,jog,1,9
1831,1.584284,3.488414,0.5466880000000001,0.350263,0.917105,-1.595581,jog,1,9
1832,-1.976009,4.11883,0.227251,-0.063162,1.502506,-1.284415,jog,1,9
1833,-2.888815,3.586131,-3.755433,-2.241146,2.446562,-1.103533,jog,1,9
1834,-1.20725,2.6598580000000003,0.778215,-1.084237,-0.357904,-1.1372870000000002,jog,1,9
1835,0.694984,-1.601776,0.328014,-0.495475,0.179554,-0.998275,jog,1,9
1836,-5.503628,2.951982,-0.6162890000000001,0.224471,-1.276664,0.76189,jog,1,9
1837,-8.205142,3.483432,-1.971117,0.022779,-0.761115,0.148404,jog,1,9
1838,-6.667330000000001,3.558236,-3.892885,-0.089675,-0.012083,0.472047,jog,1,9
1839,-4.124886,4.215216000000001,-4.423965,-1.7833419999999998,1.457296,0.540966,jog,1,9
1840,1.865906,-4.531494,-2.495114,-0.533775,2.413094,-0.164539,jog,1,9
1841,1.690441,-12.037104,-3.487645,0.828951,2.550836,-3.435728,jog,1,9
1842,-0.433217,-3.091352,-1.540937,1.086839,1.356943,-1.55061,jog,1,9
1843,-1.285379,1.158809,-0.198898,0.47893,0.391851,-0.947549,jog,1,9
1844,-0.027717,1.02376,-0.283944,0.096897,0.239956,-1.204149,jog,1,9
1845,0.957523,0.255069,-0.448061,0.336118,-0.034839,-1.260155,jog,1,9
1846,1.01191,-0.368576,-0.114665,0.8166100000000001,-0.226498,-0.434621,jog,1,9
1847,0.8799040000000001,-0.6430680000000001,0.976488,1.018091,-0.406215,-0.310376,jog,1,9
1848,1.7650400000000002,1.6073879999999998,1.658108,1.091683,-0.611058,-1.325444,jog,1,9
1849,2.319369,2.925463,1.894231,0.543359,-0.260501,-1.538131,jog,1,9
1850,3.285764,2.3184310000000004,1.812029,0.340929,-0.202769,-1.193393,jog,1,9
1851,3.657105000000001,1.23435,1.664324,-0.545291,0.8579120000000001,-0.181214,jog,1,9
1852,3.605731,1.625783,1.855744,-1.048018,0.895566,-0.487946,jog,1,9
1853,3.940209,1.676034,1.786445,-1.111641,1.167813,-0.523254,jog,1,9
1854,3.856115,-1.4140700000000002,1.262116,-0.625001,2.296891,-0.965935,jog,1,9
1855,3.586814,-1.174261,2.794962,-0.111025,1.902032,-0.775072,jog,1,9
1856,2.779865,-0.134464,3.205668,-0.293172,1.483587,-0.689446,jog,1,9
1857,2.969994,-1.061072,2.463633,-0.8326030000000001,0.4528899999999999,-0.488104,jog,1,9
1858,3.196728,-2.516735,1.593277,-0.410635,-0.1066339999999999,-0.330686,jog,1,9
1859,2.946505,-5.238882,1.369622,-0.071646,-0.514053,-0.2351349999999999,jog,1,9
1860,2.039414,-6.053758,1.07591,0.1340829999999999,-0.919725,-0.314731,jog,1,9
1861,0.27351,-4.396696,0.869172,0.056498,-1.584793,-0.631891,jog,1,9
1862,-2.2240580000000003,-1.853406,0.784374,-0.027573,-2.19443,-0.386843,jog,1,9
1863,-4.090032,0.327054,0.577334,-0.103393,-1.4911,-0.047552,jog,1,9
1864,-4.828622,1.275844,-0.55281,-0.202141,-0.885077,-0.252037,jog,1,9
1865,-3.890938,2.193629,-1.509904,-0.192693,-0.624332,-0.3250929999999999,jog,1,9
1866,-1.612584,3.565292,-0.71915,-0.229516,-0.0135889999999999,-0.362535,jog,1,9
1867,0.223828,4.086091000000001,1.17949,0.189307,0.065679,-0.741494,jog,1,9
1868,-2.687836,2.999776,1.771567,0.237207,-0.2212199999999999,-0.382851,jog,1,9
1869,-4.096242,2.079669,-0.8061659999999999,-1.135476,1.1253879999999998,-1.289873,jog,1,9
1870,1.47201,2.431144,-4.280035,-3.262858,2.375427,-0.799601,jog,1,9
1871,-3.185771,0.852835,0.975014,-1.073202,0.366789,0.129423,jog,1,9
1872,-2.199912,1.122872,0.523287,0.242894,-0.566088,-0.4498859999999999,jog,1,9
1873,-6.732792999999999,4.430377,-0.297765,0.157912,-1.003894,0.070362,jog,1,9
1874,-7.116249000000001,3.232788,-2.8370040000000003,0.084841,-0.57712,0.03635,jog,1,9
1875,-4.960952,4.352113,-4.366964,-0.19413,0.525373,0.233535,jog,1,9
1876,-1.571522,-0.678729,-3.424581,-0.6174109999999999,2.1251900000000004,0.845678,jog,1,9
1877,2.25493,-6.177011,-2.382406,-0.132431,2.083601,0.259757,jog,1,9
1878,0.958854,-5.405668,-2.6114330000000003,1.12241,1.853043,-2.7788,jog,1,9
1879,-1.810171,-0.102727,-1.011736,0.64236,0.747432,-1.131532,jog,1,9
1880,-0.928495,1.047575,-0.6620159999999999,0.439946,0.662166,-1.0338200000000002,jog,1,9
1881,-0.039999,-0.259246,-0.967124,0.367061,0.4565979999999999,-1.428177,jog,1,9
1882,0.770895,-0.24068,-0.718997,0.562934,0.321533,-1.3548559999999998,jog,1,9
1883,1.023096,-0.521807,0.100314,0.930384,0.0037799999999999,-0.724459,jog,1,9
1884,1.294281,-0.278107,1.2577120000000002,1.103676,-0.441787,-0.586267,jog,1,9
1885,1.936056,1.304771,1.530427,0.694868,-0.4352729999999999,-1.461198,jog,1,9
1886,2.602182,2.807823,1.7649580000000002,0.488091,-0.322968,-1.497892,jog,1,9
1887,3.657442,1.159401,1.759486,-0.290056,0.6491180000000001,-0.392664,jog,1,9
1888,4.343267,1.226662,1.394586,-0.975588,0.806111,-0.783337,jog,1,9
1889,3.984497,1.080493,2.027859,-1.017359,0.848542,-0.8907079999999999,jog,1,9
1890,3.760537,0.655667,1.102827,-0.921469,1.639874,-1.187969,jog,1,9
1891,4.149568,-1.541322,1.129725,-0.535698,2.154171,-0.772364,jog,1,9
1892,3.526794,-0.8479700000000001,2.236505,-0.409114,1.973377,-0.636402,jog,1,9
1893,2.542293,0.045734,2.838438,-0.461687,0.943946,-0.619398,jog,1,9
1894,2.46277,-0.381243,2.059695,-0.301817,0.364538,-0.444907,jog,1,9
1895,3.022396,-3.374564,1.549353,-0.277008,0.203323,-0.304333,jog,1,9
1896,3.4804699999999995,-5.447083999999999,1.292426,-0.068932,-0.362514,-0.20277,jog,1,9
1897,2.540744,-6.030265,0.8945709999999999,-0.014972,-0.927922,-0.1110599999999999,jog,1,9
1898,0.772371,-3.706342,0.956153,0.0276589999999999,-1.3126790000000002,-0.096969,jog,1,9
1899,-2.016268,-1.289817,1.654628,0.039603,-2.494624,0.212436,jog,1,9
1900,-4.62608,1.038172,1.163397,-0.301052,-1.815295,0.101297,jog,1,9
1901,-5.210989,2.196333,-0.24368,-0.313059,-1.419372,-0.093391,jog,1,9
1902,-4.060616,2.666192,-1.257466,-0.315101,-0.84295,-0.54445,jog,1,9
1903,-1.323055,3.202925,-0.926043,-0.099573,-0.219323,-0.962894,jog,1,9
1904,1.002564,3.685183,0.330857,0.134597,0.1045859999999999,-1.102231,jog,1,9
1905,-1.86998,4.076692,0.817696,0.028616,0.450414,-0.749079,jog,1,9
1906,0.078424,3.454832,-4.392571,-2.754501,2.711716,-2.187709,jog,1,9
1907,-1.48495,1.940839,-0.585862,-3.097808,2.052077,-0.2941809999999999,jog,1,9
1908,-2.770898,-0.527304,1.300139,-0.260585,-0.456656,-0.396854,jog,1,9
1909,-4.267535,2.046195,0.253417,0.309786,-0.8224950000000001,0.331762,jog,1,9
1910,-6.396999,4.4029620000000005,-1.455473,0.16374,-0.91071,0.019417,jog,1,9
1911,-6.048578,3.069137,-4.126157,-0.15673,0.313641,0.276846,jog,1,9
1912,-4.779141,3.009195,-4.621414,-1.241965,1.526059,0.525929,jog,1,9
1913,0.6163569999999999,-3.1890400000000003,-2.526935,-0.607223,1.917286,0.198378,jog,1,9
1914,2.865541,-7.814226,-2.67194,0.827081,1.958553,-1.707307,jog,1,9
1915,-0.5021260000000001,-3.347614,-2.12862,1.083897,1.82951,-2.314768,jog,1,9
1916,-1.339459,-0.163363,-0.6409020000000001,0.79073,1.069611,-1.444438,jog,1,9
1917,-0.50241,0.5564899999999999,-0.765232,0.391144,0.5645319999999999,-1.057729,jog,1,9
1918,-0.119714,-0.15779,-0.694346,0.220885,0.25564,-1.404149,jog,1,9
1919,0.862925,0.085934,-0.690999,0.452858,0.223152,-1.270553,jog,1,9
1920,0.919693,-0.5628529999999999,-0.199457,0.886991,-0.059969,-0.654085,jog,1,9
1921,1.038512,-0.469001,1.000866,1.393075,-0.49949,-0.641942,jog,1,9
1922,1.921047,1.841415,1.608683,1.191761,-0.529488,-1.143744,jog,1,9
1923,2.718573,2.800056,1.742272,0.526284,-0.299182,-1.535714,jog,1,9
1924,3.737241000000001,1.060122,1.477084,-0.35907,0.609254,-0.181634,jog,1,9
1925,4.100091,1.180865,1.337391,-0.686064,0.884703,0.0114799999999999,jog,1,9
1926,3.93305,1.575706,2.108042,-0.8606219999999999,0.981664,-0.859398,jog,1,9
1927,4.146762,1.008687,1.463987,-0.815383,1.606962,-1.271791,jog,1,9
1928,4.210941,-2.2280450000000003,1.514517,-0.548951,2.19168,-0.86215,jog,1,9
1929,3.614997,-0.909715,3.214615,-0.083606,1.996891,-0.709318,jog,1,9
1930,2.401611,0.52261,3.052617,-0.826241,1.083527,-0.608842,jog,1,9
1931,2.876574,-0.694446,2.503087,-0.673531,0.557236,-0.350416,jog,1,9
1932,3.18887,-3.588067,2.049641,-0.176291,0.0463,-0.214686,jog,1,9
1933,3.226917,-5.743717,1.633926,0.023028,-0.43817,-0.254527,jog,1,9
1934,2.352387,-6.040659,1.259661,0.0080439999999999,-0.7258399999999999,-0.278886,jog,1,9
1935,0.836476,-4.333342,0.789686,-0.20081,-1.978307,-0.27878,jog,1,9
1936,-1.257356,-1.6996950000000002,0.935123,-0.065372,-2.391547,0.134729,jog,1,9
1937,-3.717953,0.58425,0.672523,-0.118688,-2.135024,0.237701,jog,1,9
1938,-4.851915,2.054592,-0.273044,-0.205307,-1.249298,-0.111972,jog,1,9
1939,-3.855674,2.674141,-1.025317,-0.270846,-0.774591,-0.318781,jog,1,9
1940,-1.784273,3.267875,-0.7840779999999999,-0.224388,-0.472585,-0.553258,jog,1,9
1941,0.047494,3.91747,0.6123,0.131619,0.272007,-1.028504,jog,1,9
1942,-2.073555,4.183544,0.64735,-0.277071,0.849068,-0.715218,jog,1,9
1943,-0.790555,4.104237,-4.334319,-1.612141,2.482686,-1.081348,jog,1,9
1944,-3.058785,1.949525,-0.061695,-1.492267,0.590623,0.129725,jog,1,9
1945,0.176798,0.402895,1.089861,-0.166313,-0.0362069999999999,-0.924571,jog,1,9
1946,-4.342976999999999,2.557784,-0.010556,0.179533,-0.447353,0.444899,jog,1,9
1947,-6.6141,4.1399870000000005,-1.835879,0.186334,-0.90165,0.0073659999999999,jog,1,9
1948,-5.859536,0.758017,-3.623024,-0.148654,0.402132,0.36721,jog,1,9
1949,-3.507629,2.680001,-4.651643,-0.933743,0.902376,0.019284,jog,1,9
1950,-1.284666,-3.107413,-3.440837,-0.690329,2.007039,0.539887,jog,1,9
1951,2.702977,-7.670586999999999,-1.955422,-0.285852,1.954732,0.244465,jog,1,9
1952,-0.410659,-3.784174,-2.257752,1.169629,2.4977720000000003,-2.7106220000000003,jog,1,9
1953,-1.7314060000000002,-0.004402,-0.625691,0.56111,1.071217,-1.4055959999999998,jog,1,9
1954,-0.540361,0.71308,-0.464467,0.248577,0.670744,-1.090504,jog,1,9
1955,-0.425749,-0.034591,-0.601577,0.162196,0.149125,-1.425764,jog,1,9
1956,0.871616,0.129519,-0.674979,0.688982,-0.058523,-1.001949,jog,1,9
1957,1.084396,0.252494,-0.177995,0.860559,-0.325233,-0.511583,jog,1,9
1958,1.0664049999999998,-0.386445,0.5789989999999999,1.046956,-0.563125,-0.415317,jog,1,9
1959,2.096094,1.268018,1.261324,0.857075,-0.479162,-1.318403,jog,1,9
1960,2.901608,2.205064,1.727222,0.5323479999999999,-0.394836,-1.582834,jog,1,9
1961,3.380691000000001,0.759963,1.458955,-0.055489,0.019548,-0.527489,jog,1,9
1962,3.071119,0.24355,1.931745,-0.5688770000000001,0.6560090000000001,0.086158,jog,1,9
1963,3.422833,2.656714,1.814674,-0.755093,0.746607,-1.088359,jog,1,9
1964,3.894645,2.560867,1.665336,-0.808735,1.281231,-1.451441,jog,1,9
1965,3.5475730000000003,-1.086769,0.934786,-0.836145,2.449206,-1.09422,jog,1,9
1966,3.602538,-0.5617850000000001,2.532557,-0.2070519999999999,2.5094,-0.56288,jog,1,9
1967,2.653145,1.158963,3.272544,-0.396309,1.48668,-0.651787,jog,1,9
1968,2.450686,-0.102268,2.902073,-0.811325,0.6707930000000001,-0.688667,jog,1,9
1969,2.487226,-3.187309,2.605043,-0.5342100000000001,0.194269,-0.257609,jog,1,9
1970,3.116985,-5.953118,2.14831,-0.349836,0.060794,0.01583,jog,1,9
1971,3.246434,-6.270709,1.2726110000000002,-0.172228,-0.7373430000000001,-0.30159,jog,1,9
1972,1.43963,-4.652019999999999,1.1072959999999998,-0.15964,-1.887822,-0.4623779999999999,jog,1,9
1973,-1.196482,-2.116602,0.97988,-0.23104,-2.521359,-0.230981,jog,1,9
1974,-3.0779080000000003,0.134508,0.965982,-0.1180529999999999,-2.073106,0.1860369999999999,jog,1,9
1975,-4.907661,1.620681,-0.404277,-0.210279,-1.276599,0.1071,jog,1,9
1976,-4.612965,2.079689,-1.4261629999999998,-0.257883,-1.057207,-0.074974,jog,1,9
1977,-2.736229,1.925763,-1.589113,-0.18224,-0.2579909999999999,-0.589923,jog,1,9
1978,0.449481,2.941625,-0.7862239999999999,-0.061353,0.245497,-0.8251709999999999,jog,1,9
1979,0.8358760000000001,3.4271480000000003,1.334137,0.148469,0.323887,-0.8886719999999999,jog,1,9
1980,-2.813257,3.446369,0.225446,-0.897035,1.323813,-1.190545,jog,1,9
1981,1.307293,3.01406,-5.251901999999999,-3.295067,2.105168,-0.8855569999999999,jog,1,9
1982,-2.251419,2.998973,1.064225,-2.386922,1.284728,0.980843,jog,1,9
1983,-3.731474,-0.854324,1.064165,0.038377,-0.7220949999999999,0.2690349999999999,jog,1,9
1984,-5.582634,2.466744,0.121899,0.30487,-1.046756,0.241009,jog,1,9
1985,-6.235646,3.627204,-1.800539,0.284233,-1.017524,-0.071925,jog,1,9
1986,-5.51514,3.18054,-4.474035,-0.055178,0.530987,0.145824,jog,1,9
1987,-3.4571660000000004,2.741734,-4.4153,-1.248844,1.269007,0.366884,jog,1,9
1988,1.587523,-4.4329160000000005,-2.39359,-1.107567,1.993994,0.869396,jog,1,9
1989,1.926707,-9.746449,-2.702742,1.507411,2.545692,-2.713261,jog,1,9
1990,-0.97766,-2.167296,-1.713658,0.8192649999999999,1.323191,-1.895362,jog,1,9
1991,-1.299317,0.447964,-0.639284,0.625953,0.908191,-1.299531,jog,1,9
1992,-0.109741,-0.009001,-0.6143649999999999,0.146312,0.348987,-1.059967,jog,1,9
1993,0.173097,-0.129776,-0.75965,0.06443,0.087985,-1.368661,jog,1,9
1994,0.922551,-0.4276279999999999,-0.450658,0.331634,0.106832,-1.233645,jog,1,9
1995,0.896291,-0.65474,0.422187,0.93355,-0.323929,-0.5102800000000001,jog,1,9
1996,1.612107,0.73029,1.355833,1.064885,-0.584245,-0.8521280000000001,jog,1,9
1997,2.128464,2.29504,1.7419950000000002,0.621162,-0.436337,-1.383071,jog,1,9
1998,3.064344,2.575164,1.740696,-0.2484179999999999,0.471012,-0.413828,jog,1,9
1999,3.551324,0.971378,1.455596,-0.696286,0.628417,-0.178612,jog,1,9
2000,3.852427,1.405666,2.078848,-0.766087,0.561577,-0.4542779999999999,jog,1,9
2001,4.293952,1.048657,1.998,-0.921215,1.366077,-1.427576,jog,1,9
2002,4.448119999999999,-1.7312,1.470665,-0.8603569999999999,2.043228,-1.194996,jog,1,9
2003,3.804172,-1.820431,2.231128,-0.594442,2.496491,-0.892143,jog,1,9
2004,2.684925,0.866634,2.558493,-0.804089,1.82836,-0.523073,jog,1,9
2005,3.166904,-0.868293,2.305573,-0.641282,0.370746,-0.645435,jog,1,9
2006,3.4698870000000004,-1.987328,1.901062,-0.51245,0.134375,-0.5353939999999999,jog,1,9
2007,3.129047,-4.001627,1.895922,-0.061163,-0.225149,-0.34902,jog,1,9
2008,2.3500970000000003,-5.132916000000001,1.497757,0.085452,-0.836031,-0.352913,jog,1,9
2009,1.008918,-4.895254,1.036226,0.015707,-1.167091,-0.289864,jog,1,9
2010,-0.931491,-2.753572,0.7347130000000001,-0.260839,-1.959851,-0.298661,jog,1,9
2011,-2.518553,-0.618019,0.859759,-0.154323,-1.961137,0.209819,jog,1,9
2012,-4.850245,1.541065,0.2756159999999999,-0.270368,-1.699468,0.171715,jog,1,9
2013,-4.916686,2.599887,-0.981366,-0.4809489999999999,-1.047364,-0.032367,jog,1,9
2014,-2.996423,2.797761,-0.981025,-0.423388,-0.710383,-0.525305,jog,1,9
2015,0.041378,2.930886,-0.675829,-0.314611,-0.386716,-0.788805,jog,1,9
2016,0.743046,3.274355,0.466288,0.407681,0.447356,-1.085916,jog,1,9
2017,-1.4284370000000002,5.344867,-0.484091,-1.358196,2.302934,-0.778195,jog,1,9
2018,-2.204604,3.680435,-3.950555000000001,-2.4188650000000003,2.233566,-1.441169,jog,1,9
2019,-3.049586,2.575108,0.6639510000000001,-0.749897,-0.296332,-0.925494,jog,1,9
2020,-2.538073,0.274371,0.156658,0.022904,-0.375419,0.787938,jog,1,9
